id,year,state_name,state_code,district_name,district_code,block_name,block_code,village_name,village_code,nutrient_type,nutrient_name,nutrient_level,value,old_district_name
9934842,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Organic Carbon,High,24,Mahabubnagar
9934843,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Organic Carbon,Low,23,Mahabubnagar
9934844,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Organic Carbon,Medium,297,Mahabubnagar
9934845,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Phosphorus,High,344,Mahabubnagar
9934846,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Phosphorus,Low,0,Mahabubnagar
9934847,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Phosphorus,Medium,0,Mahabubnagar
9934848,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Potassium,High,284,Mahabubnagar
9934849,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Potassium,Low,1,Mahabubnagar
9934850,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Potassium,Medium,59,Mahabubnagar
9934851,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934852,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934853,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Macro,Soil Ph,Neutral,344,Mahabubnagar
9934854,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Boron,Deficient,78,Mahabubnagar
9934855,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Boron,Sufficient,266,Mahabubnagar
9934856,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Copper,Deficient,0,Mahabubnagar
9934857,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Copper,Sufficient,344,Mahabubnagar
9934858,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Iron,Deficient,323,Mahabubnagar
9934859,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Iron,Sufficient,21,Mahabubnagar
9934860,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Manganese,Deficient,9,Mahabubnagar
9934861,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Manganese,Sufficient,335,Mahabubnagar
9934862,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Sulphur,Deficient,0,Mahabubnagar
9934863,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Sulphur,Sufficient,344,Mahabubnagar
9934864,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Zinc,Deficient,15,Mahabubnagar
9934865,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Dagadapalle,576332,Micro,Zinc,Sufficient,329,Mahabubnagar
9934888,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Iron,Sufficient,33,Mahabubnagar
9934866,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Electrical Conductivity,Non Saline,52,Mahabubnagar
9934867,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9934868,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Nitrogen,High,0,Mahabubnagar
9934869,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Nitrogen,Low,52,Mahabubnagar
9934870,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Nitrogen,Medium,0,Mahabubnagar
9934871,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Organic Carbon,High,0,Mahabubnagar
9934872,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Organic Carbon,Low,2,Mahabubnagar
9934873,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Organic Carbon,Medium,50,Mahabubnagar
9934874,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Phosphorus,High,52,Mahabubnagar
9934875,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Phosphorus,Low,0,Mahabubnagar
9934876,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Phosphorus,Medium,0,Mahabubnagar
9934877,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Potassium,High,22,Mahabubnagar
9934878,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Potassium,Low,0,Mahabubnagar
9934879,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Potassium,Medium,30,Mahabubnagar
9934880,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934881,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934882,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Macro,Soil Ph,Neutral,52,Mahabubnagar
9934883,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Boron,Deficient,6,Mahabubnagar
9934884,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Boron,Sufficient,46,Mahabubnagar
9934885,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Copper,Deficient,0,Mahabubnagar
9934886,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Copper,Sufficient,52,Mahabubnagar
9934887,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Iron,Deficient,19,Mahabubnagar
9934889,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Manganese,Deficient,0,Mahabubnagar
9934890,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Manganese,Sufficient,52,Mahabubnagar
9934891,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Sulphur,Deficient,7,Mahabubnagar
9934892,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Sulphur,Sufficient,45,Mahabubnagar
9934893,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Zinc,Deficient,1,Mahabubnagar
9934894,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Kalloor,576347,Micro,Zinc,Sufficient,51,Mahabubnagar
9934895,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Electrical Conductivity,Non Saline,939,Mahabubnagar
9934896,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9934897,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Nitrogen,High,0,Mahabubnagar
9934898,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Nitrogen,Low,846,Mahabubnagar
9934899,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Nitrogen,Medium,93,Mahabubnagar
9934900,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Organic Carbon,High,2,Mahabubnagar
9934901,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Organic Carbon,Low,805,Mahabubnagar
9934902,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Organic Carbon,Medium,132,Mahabubnagar
9934903,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Phosphorus,High,934,Mahabubnagar
9934904,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Phosphorus,Low,0,Mahabubnagar
9934905,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Phosphorus,Medium,5,Mahabubnagar
9934906,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Potassium,High,57,Mahabubnagar
9934907,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Potassium,Low,157,Mahabubnagar
9934908,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Potassium,Medium,725,Mahabubnagar
9934909,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934910,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934911,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Macro,Soil Ph,Neutral,939,Mahabubnagar
9934912,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Boron,Deficient,76,Mahabubnagar
9934913,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Boron,Sufficient,863,Mahabubnagar
9934914,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Copper,Deficient,0,Mahabubnagar
9934915,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Copper,Sufficient,939,Mahabubnagar
9934916,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Iron,Deficient,184,Mahabubnagar
9934917,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Iron,Sufficient,755,Mahabubnagar
9934918,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Manganese,Deficient,1,Mahabubnagar
9934919,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Manganese,Sufficient,938,Mahabubnagar
9934920,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Sulphur,Deficient,364,Mahabubnagar
9934921,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Sulphur,Sufficient,575,Mahabubnagar
9934922,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Zinc,Deficient,158,Mahabubnagar
9934923,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Koppunur,576339,Micro,Zinc,Sufficient,781,Mahabubnagar
9934924,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Electrical Conductivity,Non Saline,164,Mahabubnagar
9934925,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9934926,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Nitrogen,High,0,Mahabubnagar
9934927,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Nitrogen,Low,160,Mahabubnagar
9934928,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Nitrogen,Medium,4,Mahabubnagar
9934929,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Organic Carbon,High,3,Mahabubnagar
9934930,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Organic Carbon,Low,21,Mahabubnagar
9934931,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Organic Carbon,Medium,140,Mahabubnagar
9934932,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Phosphorus,High,164,Mahabubnagar
9934933,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Phosphorus,Low,0,Mahabubnagar
9934934,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Phosphorus,Medium,0,Mahabubnagar
9934935,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Potassium,High,62,Mahabubnagar
9934936,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Potassium,Low,0,Mahabubnagar
9934937,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Potassium,Medium,102,Mahabubnagar
9934938,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934939,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934940,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Macro,Soil Ph,Neutral,164,Mahabubnagar
9934941,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Boron,Deficient,17,Mahabubnagar
9934942,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Boron,Sufficient,147,Mahabubnagar
9934943,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Copper,Deficient,3,Mahabubnagar
9934944,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Copper,Sufficient,161,Mahabubnagar
9934945,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Iron,Deficient,48,Mahabubnagar
9934946,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Iron,Sufficient,116,Mahabubnagar
9934947,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Manganese,Deficient,0,Mahabubnagar
9934948,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Manganese,Sufficient,164,Mahabubnagar
9934949,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Sulphur,Deficient,44,Mahabubnagar
9934950,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Sulphur,Sufficient,120,Mahabubnagar
9934951,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Zinc,Deficient,9,Mahabubnagar
9934952,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lakshmipalle,576340,Micro,Zinc,Sufficient,155,Mahabubnagar
9935149,2024-25,Telangana,36,Warangal,522,Chennaraopet,5660,Akkalchedu,578483,Micro,Iron,Sufficient,0,Warangal
9934953,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Electrical Conductivity,Non Saline,43,Mahabubnagar
9934954,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9934955,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Nitrogen,High,0,Mahabubnagar
9934956,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Nitrogen,Low,42,Mahabubnagar
9934957,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Nitrogen,Medium,1,Mahabubnagar
9934958,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Organic Carbon,High,3,Mahabubnagar
9934959,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Organic Carbon,Low,2,Mahabubnagar
9934960,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Organic Carbon,Medium,38,Mahabubnagar
9934961,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Phosphorus,High,43,Mahabubnagar
9934962,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Phosphorus,Low,0,Mahabubnagar
9934963,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Phosphorus,Medium,0,Mahabubnagar
9934964,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Potassium,High,15,Mahabubnagar
9934965,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Potassium,Low,0,Mahabubnagar
9934966,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Potassium,Medium,28,Mahabubnagar
9934967,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934968,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934969,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Macro,Soil Ph,Neutral,43,Mahabubnagar
9934970,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Boron,Deficient,4,Mahabubnagar
9934971,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Boron,Sufficient,39,Mahabubnagar
9934972,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Copper,Deficient,2,Mahabubnagar
9934973,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Copper,Sufficient,41,Mahabubnagar
9934974,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Iron,Deficient,13,Mahabubnagar
9934975,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Iron,Sufficient,30,Mahabubnagar
9934976,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Manganese,Deficient,0,Mahabubnagar
9934977,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Manganese,Sufficient,43,Mahabubnagar
9934978,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Sulphur,Deficient,15,Mahabubnagar
9934979,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Sulphur,Sufficient,28,Mahabubnagar
9934980,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Zinc,Deficient,1,Mahabubnagar
9934981,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Lingasanipalle,576344,Micro,Zinc,Sufficient,42,Mahabubnagar
9934982,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Electrical Conductivity,Non Saline,3,Mahabubnagar
9934983,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9934984,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Nitrogen,High,0,Mahabubnagar
9934985,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Nitrogen,Low,3,Mahabubnagar
9934986,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Nitrogen,Medium,0,Mahabubnagar
9934987,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Organic Carbon,High,0,Mahabubnagar
9934988,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Organic Carbon,Low,3,Mahabubnagar
9934989,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Organic Carbon,Medium,0,Mahabubnagar
9934990,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Phosphorus,High,3,Mahabubnagar
9934991,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Phosphorus,Low,0,Mahabubnagar
9934992,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Phosphorus,Medium,0,Mahabubnagar
9934993,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Potassium,High,0,Mahabubnagar
9934994,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Potassium,Low,2,Mahabubnagar
9934995,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Potassium,Medium,1,Mahabubnagar
9934996,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Soil Ph,Acidic,0,Mahabubnagar
9934997,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9934998,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Macro,Soil Ph,Neutral,3,Mahabubnagar
9934999,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Boron,Deficient,3,Mahabubnagar
9935000,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Boron,Sufficient,0,Mahabubnagar
9935001,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Copper,Deficient,0,Mahabubnagar
9935002,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Copper,Sufficient,3,Mahabubnagar
9935003,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Iron,Deficient,3,Mahabubnagar
9935004,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Iron,Sufficient,0,Mahabubnagar
9935005,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Manganese,Deficient,0,Mahabubnagar
9935006,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Manganese,Sufficient,3,Mahabubnagar
9935007,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Sulphur,Deficient,1,Mahabubnagar
9935008,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Sulphur,Sufficient,2,Mahabubnagar
9935009,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Zinc,Deficient,0,Mahabubnagar
9935010,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Miyapuram,576334,Micro,Zinc,Sufficient,3,Mahabubnagar
9935011,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Electrical Conductivity,Non Saline,509,Mahabubnagar
9935012,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Electrical Conductivity,Saline,0,Mahabubnagar
9935013,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Nitrogen,High,0,Mahabubnagar
9935014,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Nitrogen,Low,447,Mahabubnagar
9935015,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Nitrogen,Medium,62,Mahabubnagar
9935016,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Organic Carbon,High,0,Mahabubnagar
9935017,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Organic Carbon,Low,509,Mahabubnagar
9935018,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Organic Carbon,Medium,0,Mahabubnagar
9935019,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Phosphorus,High,509,Mahabubnagar
9935020,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Phosphorus,Low,0,Mahabubnagar
9935021,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Phosphorus,Medium,0,Mahabubnagar
9935022,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Potassium,High,4,Mahabubnagar
9935023,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Potassium,Low,97,Mahabubnagar
9935024,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Potassium,Medium,408,Mahabubnagar
9935025,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Soil Ph,Acidic,0,Mahabubnagar
9935026,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Soil Ph,Alkaline,0,Mahabubnagar
9935027,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Macro,Soil Ph,Neutral,509,Mahabubnagar
9935028,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Micro,Boron,Deficient,59,Mahabubnagar
9935029,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Micro,Boron,Sufficient,450,Mahabubnagar
9935030,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Micro,Copper,Deficient,0,Mahabubnagar
9935031,2024-25,Telangana,36,Wanaparthy,693,Chinnambavi,7279,Peddamarur,576337,Micro,Copper,Sufficient,509,Mahabubnagar
